endpoint_id;mode_start;mode_duration;label
500;2020-08-15 00:46:00+03;10;Работает
500;2020-08-15 00:56:00+03;6;Холостой ход
500;2020-08-15 01:02:00+03;38;Работает
500;2020-08-15 01:40:00+03;26;Холостой ход
500;2020-08-15 02:06:00+03;120;Работает
500;2020-08-15 04:06:00+03;54;Холостой ход
500;2020-08-15 05:00:00+03;159;Работает
500;2020-08-15 08:08:00+03;12;Работает
500;2020-08-15 08:20:00+03;7;Холостой ход
500;2020-08-15 08:27:00+03;115;Работает
500;2020-08-15 10:22:00+03;5;Холостой ход
500;2020-08-15 10:27:00+03;48;Работает
500;2020-08-15 11:15:00+03;48;Холостой ход
500;2020-08-15 12:03:00+03;235;Работает
500;2020-08-15 15:58:00+03;33;Холостой ход
500;2020-08-15 16:31:00+03;47;Работает
500;2020-08-15 17:18:00+03;7;Холостой ход
500;2020-08-15 17:25:00+03;94;Работает
500;2020-08-15 18:59:00+03;11;Холостой ход
500;2020-08-15 19:10:00+03;10;Работает
500;2020-08-15 20:03:00+03;87;Работает
500;2020-08-15 21:30:00+03;20;Холостой ход
500;2020-08-15 21:50:00+03;74;Работает
500;2020-08-15 23:04:00+03;7;Холостой ход
500;2020-08-16 00:01:00+03;21;Холостой ход
500;2020-08-16 00:22:00+03;152;Работает
500;2020-08-16 02:54:00+03;6;Холостой ход
500;2020-08-16 03:00:00+03;57;Работает
500;2020-08-16 03:57:00+03;36;Холостой ход
500;2020-08-16 04:33:00+03;185;Работает
500;2020-08-16 08:19:00+03;7;Холостой ход
500;2020-08-16 08:26:00+03;41;Работает
500;2020-08-16 09:07:00+03;5;Холостой ход
500;2020-08-16 09:12:00+03;2;Работает
500;2020-08-16 09:14:00+03;11;Холостой ход
500;2020-08-16 09:25:00+03;93;Работает
500;2020-08-16 10:58:00+03;11;Холостой ход
500;2020-08-16 11:09:00+03;21;Работает
500;2020-08-16 11:30:00+03;53;Холостой ход
500;2020-08-16 12:23:00+03;24;Работает
500;2020-08-16 12:47:00+03;14;Холостой ход
500;2020-08-16 13:01:00+03;49;Работает
500;2020-08-16 13:50:00+03;7;Холостой ход
500;2020-08-16 13:57:00+03;27;Работает
500;2020-08-16 14:24:00+03;6;Холостой ход
500;2020-08-16 14:30:00+03;88;Работает
500;2020-08-16 15:58:00+03;16;Холостой ход
500;2020-08-16 16:14:00+03;12;Работает
500;2020-08-16 16:26:00+03;9;Холостой ход
500;2020-08-16 16:35:00+03;18;Работает
500;2020-08-16 16:53:00+03;9;Холостой ход
500;2020-08-16 17:02:00+03;65;Работает
500;2020-08-16 18:07:00+03;9;Холостой ход
500;2020-08-16 18:16:00+03;33;Работает
500;2020-08-16 18:49:00+03;6;Холостой ход
500;2020-08-16 18:55:00+03;17;Работает
500;2020-08-16 20:14:00+03;106;Работает
500;2020-08-16 22:00:00+03;9;Холостой ход
500;2020-08-16 22:09:00+03;103;Работает
500;2020-08-17 00:28:00+03;207;Работает
500;2020-08-17 03:55:00+03;41;Холостой ход
500;2020-08-17 04:36:00+03;67;Работает
500;2020-08-17 05:43:00+03;5;Холостой ход
500;2020-08-17 05:48:00+03;17;Работает
500;2020-08-17 06:05:00+03;7;Холостой ход
500;2020-08-17 06:12:00+03;23;Работает
500;2020-08-17 06:35:00+03;6;Холостой ход
500;2020-08-17 06:41:00+03;31;Работает
500;2020-08-17 07:12:00+03;9;Холостой ход
500;2020-08-17 07:21:00+03;14;Работает
500;2020-08-17 08:03:00+03;28;Работает
500;2020-08-17 08:31:00+03;15;Холостой ход
500;2020-08-17 08:46:00+03;80;Работает
500;2020-08-17 10:06:00+03;17;Холостой ход
500;2020-08-18 00:16:00+03;34;Холостой ход
500;2020-08-18 00:50:00+03;44;Работает
500;2020-08-18 01:34:00+03;55;Холостой ход
500;2020-08-18 02:29:00+03;36;Работает
500;2020-08-18 03:05:00+03;13;Холостой ход
500;2020-08-18 03:18:00+03;18;Работает
500;2020-08-18 03:36:00+03;125;Холостой ход
500;2020-08-18 05:41:00+03;42;Работает
500;2020-08-18 06:23:00+03;19;Холостой ход
500;2020-08-18 06:42:00+03;12;Работает
500;2020-08-18 06:54:00+03;11;Холостой ход
500;2020-08-18 07:05:00+03;22;Работает
500;2020-08-18 08:08:00+03;37;Работает
500;2020-08-18 08:45:00+03;41;Холостой ход
500;2020-08-18 09:26:00+03;24;Работает
500;2020-08-18 09:50:00+03;20;Холостой ход
500;2020-08-18 10:10:00+03;26;Работает
500;2020-08-18 10:36:00+03;43;Холостой ход
500;2020-08-18 11:19:00+03;19;Работает
500;2020-08-18 11:38:00+03;53;Холостой ход
500;2020-08-18 12:31:00+03;46;Работает
500;2020-08-18 13:17:00+03;9;Холостой ход
500;2020-08-18 13:26:00+03;152;Работает
500;2020-08-18 15:58:00+03;83;Холостой ход
500;2020-08-18 17:21:00+03;11;Работает
500;2020-08-18 17:32:00+03;5;Холостой ход
500;2020-08-18 17:37:00+03;30;Работает
500;2020-08-18 20:29:00+03;11;Холостой ход
500;2020-08-18 20:40:00+03;80;Работает
500;2020-08-18 22:00:00+03;6;Холостой ход
500;2020-08-18 22:06:00+03;111;Работает
500;2020-08-19 00:42:00+03;28;Работает
500;2020-08-19 01:10:00+03;7;Холостой ход
500;2020-08-19 01:17:00+03;146;Работает
500;2020-08-19 03:43:00+03;13;Холостой ход
500;2020-08-19 03:56:00+03;4;Работает
500;2020-08-19 04:00:00+03;32;Холостой ход
500;2020-08-19 04:32:00+03;16;Работает
500;2020-08-19 04:48:00+03;23;Холостой ход
500;2020-08-19 05:11:00+03;112;Работает
500;2020-08-19 07:03:00+03;5;Холостой ход
500;2020-08-19 07:08:00+03;5;Работает
500;2020-08-19 08:21:00+03;188;Работает
500;2020-08-19 11:29:00+03;40;Холостой ход
500;2020-08-19 12:09:00+03;58;Работает
500;2020-08-19 13:07:00+03;16;Холостой ход
500;2020-08-19 13:23:00+03;59;Работает
500;2020-08-19 14:22:00+03;6;Холостой ход
500;2020-08-19 14:28:00+03;7;Работает
500;2020-08-19 14:35:00+03;6;Холостой ход
500;2020-08-19 14:41:00+03;55;Работает
500;2020-08-19 15:36:00+03;6;Холостой ход
500;2020-08-19 15:42:00+03;14;Работает
500;2020-08-19 15:56:00+03;38;Холостой ход
500;2020-08-19 16:34:00+03;28;Работает
500;2020-08-19 17:02:00+03;6;Холостой ход
500;2020-08-19 17:08:00+03;103;Работает
500;2020-08-19 18:51:00+03;6;Холостой ход
500;2020-08-19 18:57:00+03;30;Работает
500;2020-08-20 00:29:00+03;111;Работает
500;2020-08-20 02:20:00+03;19;Холостой ход
500;2020-08-20 02:39:00+03;9;Работает
500;2020-08-20 02:48:00+03;10;Холостой ход
500;2020-08-20 02:58:00+03;11;Работает
500;2020-08-20 03:09:00+03;9;Холостой ход
500;2020-08-20 03:18:00+03;24;Работает
500;2020-08-20 03:42:00+03;48;Холостой ход
500;2020-08-20 04:30:00+03;11;Работает
500;2020-08-20 04:41:00+03;30;Холостой ход
500;2020-08-20 05:11:00+03;148;Работает
500;2020-08-20 08:02:00+03;8;Работает
500;2020-08-20 08:10:00+03;22;Холостой ход
500;2020-08-20 08:32:00+03;32;Работает
500;2020-08-20 09:04:00+03;23;Холостой ход
500;2020-08-20 09:27:00+03;49;Работает
500;2020-08-20 10:16:00+03;17;Холостой ход
500;2020-08-20 10:33:00+03;28;Работает
500;2020-08-20 11:01:00+03;33;Холостой ход
500;2020-08-20 11:34:00+03;45;Работает
500;2020-08-20 12:19:00+03;29;Холостой ход
500;2020-08-20 12:48:00+03;37;Работает
500;2020-08-20 13:25:00+03;9;Холостой ход
500;2020-08-20 13:34:00+03;19;Работает
500;2020-08-20 13:53:00+03;7;Холостой ход
500;2020-08-22 03:53:00+03;61;Работает
500;2020-08-22 04:54:00+03;9;Холостой ход
500;2020-08-23 09:40:00+03;14;Работает
500;2020-08-20 14:00:00+03;102;Работает
500;2020-08-22 05:03:00+03;144;Работает
500;2020-08-20 15:42:00+03;50;Холостой ход
500;2020-08-20 16:32:00+03;37;Работает
500;2020-08-20 17:09:00+03;22;Холостой ход
500;2020-08-20 17:31:00+03;87;Работает
500;2020-08-28 08:04:00+03;137;Работает
500;2020-08-28 10:21:00+03;9;Холостой ход
500;2020-08-23 14:52:00+03;7;Холостой ход
500;2020-08-23 13:34:00+03;78;Работает
500;2020-09-01 00:30:00+03;35;Работает
500;2020-08-28 10:30:00+03;18;Работает
500;2020-08-23 14:59:00+03;50;Работает
500;2020-08-28 10:48:00+03;11;Холостой ход
500;2020-08-28 10:59:00+03;27;Работает
500;2020-08-23 15:49:00+03;59;Холостой ход
500;2020-08-23 16:48:00+03;28;Работает
500;2020-08-23 17:16:00+03;8;Холостой ход
500;2020-08-28 11:26:00+03;35;Холостой ход
500;2020-08-23 17:24:00+03;35;Работает
500;2020-08-23 17:59:00+03;1;Холостой ход
500;2020-08-28 12:01:00+03;8;Работает
500;2020-08-23 18:00:00+03;67;Работает
500;2020-08-23 19:07:00+03;12;Холостой ход
500;2020-08-23 19:19:00+03;7;Работает
500;2020-08-28 12:09:00+03;28;Нет данных
500;2020-08-28 12:37:00+03;4;Холостой ход
500;2020-08-23 20:01:00+03;95;Работает
500;2020-08-23 21:36:00+03;3;Холостой ход
500;2020-08-23 21:39:00+03;18;Работает
500;2020-08-23 21:57:00+03;5;Холостой ход
500;2020-08-23 22:02:00+03;4;Работает
500;2020-08-23 22:06:00+03;12;Холостой ход
500;2020-08-23 22:18:00+03;27;Работает
500;2020-08-23 22:45:00+03;10;Холостой ход
500;2020-08-28 12:41:00+03;14;Работает
500;2020-08-28 12:55:00+03;6;Холостой ход
500;2020-08-28 13:01:00+03;18;Работает
500;2020-09-01 01:05:00+03;49;Холостой ход
500;2020-08-23 22:55:00+03;33;Работает
500;2020-08-23 23:28:00+03;5;Холостой ход
500;2020-08-23 23:33:00+03;18;Работает
500;2020-08-28 13:19:00+03;8;Холостой ход
500;2020-08-28 13:27:00+03;24;Работает
500;2020-08-28 13:51:00+03;15;Холостой ход
500;2020-08-24 00:25:00+03;133;Работает
500;2020-08-24 02:38:00+03;16;Холостой ход
500;2020-08-24 02:54:00+03;39;Работает
500;2020-08-24 03:33:00+03;45;Холостой ход
500;2020-08-24 04:18:00+03;92;Работает
500;2020-08-24 05:50:00+03;21;Холостой ход
500;2020-09-01 01:54:00+03;10;Работает
500;2020-08-28 14:06:00+03;71;Работает
500;2020-08-24 06:11:00+03;48;Работает
500;2020-08-28 15:17:00+03;12;Холостой ход
500;2020-08-24 06:59:00+03;21;Холостой ход
500;2020-08-24 07:20:00+03;8;Работает
500;2020-08-28 15:29:00+03;19;Работает
500;2020-09-01 02:04:00+03;79;Холостой ход
500;2020-08-28 15:48:00+03;67;Холостой ход
500;2020-08-24 09:44:00+03;8;Холостой ход
500;2020-08-24 08:09:00+03;95;Работает
500;2020-08-28 16:55:00+03;27;Работает
500;2020-08-28 17:22:00+03;6;Холостой ход
500;2020-08-28 17:28:00+03;7;Работает
500;2020-08-24 09:52:00+03;57;Работает
500;2020-09-01 03:23:00+03;15;Работает
500;2020-08-24 10:49:00+03;8;Холостой ход
500;2020-08-28 17:35:00+03;34;Холостой ход
500;2020-08-28 18:09:00+03;17;Работает
500;2020-08-24 10:57:00+03;35;Работает
500;2020-08-24 11:32:00+03;27;Холостой ход
500;2020-09-01 03:38:00+03;92;Холостой ход
500;2020-08-28 20:02:00+03;78;Работает
500;2020-08-28 21:20:00+03;11;Холостой ход
500;2020-08-28 21:31:00+03;20;Работает
500;2020-08-28 21:51:00+03;13;Холостой ход
500;2020-08-28 22:04:00+03;62;Работает
500;2020-08-24 11:59:00+03;169;Работает
500;2020-09-01 05:10:00+03;14;Работает
500;2020-08-24 14:48:00+03;6;Холостой ход
500;2020-08-28 23:06:00+03;36;Холостой ход
500;2020-08-24 14:54:00+03;57;Работает
500;2020-08-29 00:01:00+03;11;Холостой ход
500;2020-08-24 15:51:00+03;40;Холостой ход
500;2020-09-01 05:24:00+03;39;Холостой ход
500;2020-08-24 16:31:00+03;75;Работает
500;2020-08-24 17:46:00+03;11;Холостой ход
500;2020-08-29 00:12:00+03;67;Работает
500;2020-08-29 01:19:00+03;8;Холостой ход
500;2020-08-29 01:27:00+03;35;Работает
500;2020-08-24 17:57:00+03;35;Работает
500;2020-08-29 02:02:00+03;24;Холостой ход
500;2020-08-29 02:26:00+03;20;Работает
500;2020-08-29 02:46:00+03;10;Холостой ход
500;2020-08-24 18:32:00+03;33;Холостой ход
500;2020-09-01 06:03:00+03;27;Работает
500;2020-08-24 19:05:00+03;16;Работает
500;2020-09-01 06:30:00+03;6;Холостой ход
500;2020-08-29 02:56:00+03;40;Работает
500;2020-08-29 03:36:00+03;7;Холостой ход
500;2020-08-29 03:43:00+03;14;Работает
500;2020-08-29 03:57:00+03;34;Холостой ход
500;2020-08-29 04:31:00+03;36;Работает
500;2020-09-01 06:36:00+03;9;Работает
500;2020-09-01 06:45:00+03;11;Холостой ход
500;2020-08-29 05:19:00+03;21;Работает
500;2020-08-29 05:07:00+03;12;Холостой ход
500;2020-08-24 20:17:00+03;54;Работает
500;2020-08-29 05:40:00+03;56;Холостой ход
500;2020-08-24 21:11:00+03;18;Холостой ход
500;2020-09-01 06:56:00+03;8;Работает
500;2020-08-29 06:36:00+03;27;Работает
500;2020-08-29 07:03:00+03;8;Холостой ход
500;2020-08-29 07:11:00+03;19;Работает
500;2020-08-24 21:29:00+03;93;Работает
500;2020-08-24 23:02:00+03;37;Холостой ход
500;2020-08-24 23:39:00+03;9;Работает
500;2020-08-24 23:48:00+03;1;Холостой ход
500;2020-08-29 08:08:00+03;12;Работает
500;2020-08-29 08:20:00+03;31;Холостой ход
500;2020-08-25 01:08:00+03;8;Холостой ход
500;2020-08-29 08:51:00+03;34;Работает
500;2020-08-29 09:25:00+03;14;Холостой ход
500;2020-08-25 01:16:00+03;34;Работает
500;2020-08-29 09:39:00+03;11;Работает
500;2020-08-29 09:50:00+03;17;Холостой ход
500;2020-08-29 10:07:00+03;13;Работает
500;2020-08-29 10:20:00+03;16;Холостой ход
500;2020-08-25 01:50:00+03;59;Холостой ход
500;2020-08-25 02:49:00+03;46;Работает
500;2020-08-25 03:43:00+03;12;Работает
500;2020-08-29 10:36:00+03;48;Работает
500;2020-08-25 03:35:00+03;8;Холостой ход
500;2020-08-29 11:24:00+03;19;Холостой ход
500;2020-08-29 11:43:00+03;8;Работает
500;2020-08-25 03:55:00+03;41;Холостой ход
500;2020-08-29 11:51:00+03;44;Холостой ход
500;2020-09-01 08:40:00+03;70;Работает
500;2020-08-29 12:35:00+03;11;Работает
500;2020-08-29 12:46:00+03;20;Холостой ход
500;2020-08-29 13:06:00+03;13;Работает
500;2020-08-29 13:19:00+03;6;Холостой ход
500;2020-08-29 13:25:00+03;48;Работает
500;2020-08-25 04:36:00+03;118;Работает
500;2020-08-29 14:13:00+03;19;Холостой ход
500;2020-08-25 06:34:00+03;25;Холостой ход
500;2020-08-29 14:32:00+03;14;Работает
500;2020-08-29 14:46:00+03;24;Холостой ход
500;2020-08-25 06:59:00+03;39;Работает
500;2020-08-29 15:10:00+03;15;Работает
500;2020-09-01 09:50:00+03;2;Холостой ход
500;2020-09-01 09:52:00+03;22;Работает
500;2020-08-29 15:25:00+03;18;Холостой ход
500;2020-08-29 15:43:00+03;16;Работает
500;2020-08-29 15:59:00+03;39;Холостой ход
500;2020-08-25 08:08:00+03;29;Работает
500;2020-08-25 08:37:00+03;21;Холостой ход
500;2020-08-29 16:38:00+03;37;Работает
500;2020-08-25 08:58:00+03;21;Работает
500;2020-08-25 09:19:00+03;12;Холостой ход
500;2020-08-29 17:15:00+03;19;Холостой ход
500;2020-08-29 17:34:00+03;7;Работает
500;2020-08-29 17:41:00+03;20;Холостой ход
500;2020-08-29 18:01:00+03;33;Работает
500;2020-09-01 10:14:00+03;39;Холостой ход
500;2020-08-29 18:34:00+03;11;Холостой ход
500;2020-08-29 18:45:00+03;27;Работает
500;2020-08-29 20:34:00+03;61;Работает
500;2020-08-29 21:35:00+03;40;Холостой ход
500;2020-09-01 10:53:00+03;32;Работает
500;2020-08-29 22:15:00+03;15;Работает
500;2020-08-29 22:30:00+03;10;Холостой ход
500;2020-08-29 22:40:00+03;12;Работает
500;2020-09-01 11:25:00+03;35;Холостой ход
500;2020-09-01 12:00:00+03;109;Работает
500;2020-08-30 00:33:00+03;18;Холостой ход
500;2020-08-30 00:04:00+03;29;Работает
500;2020-08-30 00:51:00+03;64;Работает
500;2020-08-25 09:31:00+03;447;Отключено
500;2020-08-25 16:58:00+03;8;Нет данных
500;2020-08-30 01:55:00+03;30;Холостой ход
500;2020-08-30 02:25:00+03;84;Работает
500;2020-08-30 03:49:00+03;35;Холостой ход
500;2020-08-30 04:24:00+03;14;Работает
500;2020-08-25 20:41:00+03;16;Холостой ход
500;2020-08-30 04:38:00+03;48;Холостой ход
500;2020-08-25 21:32:00+03;42;Холостой ход
500;2020-08-30 05:26:00+03;129;Работает
500;2020-08-25 22:14:00+03;24;Работает
500;2020-08-25 22:38:00+03;6;Холостой ход
500;2020-08-25 22:44:00+03;41;Работает
500;2020-09-01 13:49:00+03;14;Холостой ход
500;2020-08-30 08:00:00+03;195;Работает
500;2020-08-26 00:01:00+03;13;Работает
500;2020-08-26 00:14:00+03;5;Холостой ход
500;2020-09-01 14:03:00+03;47;Работает
500;2020-09-01 14:50:00+03;3;Холостой ход
500;2020-08-26 00:19:00+03;217;Работает
500;2020-08-30 11:15:00+03;69;Холостой ход
500;2020-09-01 14:53:00+03;20;Работает
500;2020-09-01 15:13:00+03;16;Холостой ход
500;2020-08-26 03:56:00+03;31;Холостой ход
500;2020-08-30 12:24:00+03;52;Работает
500;2020-08-30 13:16:00+03;9;Холостой ход
500;2020-08-30 13:25:00+03;14;Работает
500;2020-09-01 15:29:00+03;30;Работает
500;2020-08-26 06:29:00+03;5;Холостой ход
500;2020-08-26 04:27:00+03;122;Работает
500;2020-08-30 14:10:00+03;26;Работает
500;2020-08-30 13:39:00+03;31;Холостой ход
500;2020-08-26 06:34:00+03;33;Работает
500;2020-08-30 14:36:00+03;28;Холостой ход
500;2020-08-30 15:04:00+03;21;Работает
500;2020-08-26 07:07:00+03;10;Холостой ход
500;2020-08-30 15:25:00+03;24;Холостой ход
500;2020-08-26 07:17:00+03;22;Работает
500;2020-08-30 15:49:00+03;9;Работает
500;2020-08-30 15:58:00+03;28;Холостой ход
500;2020-09-01 15:59:00+03;31;Холостой ход
500;2020-08-26 08:09:00+03;13;Работает
500;2020-08-26 08:22:00+03;36;Холостой ход
500;2020-08-30 16:26:00+03;142;Работает
500;2020-09-01 16:30:00+03;22;Работает
500;2020-09-01 16:52:00+03;6;Холостой ход
500;2020-08-26 08:58:00+03;77;Работает
500;2020-08-26 10:15:00+03;12;Холостой ход
500;2020-09-01 16:58:00+03;155;Работает
500;2020-08-26 10:27:00+03;50;Работает
500;2020-08-30 20:33:00+03;92;Работает
500;2020-08-26 11:17:00+03;11;Холостой ход
500;2020-08-26 11:28:00+03;24;Работает
500;2020-08-30 22:05:00+03;17;Холостой ход
500;2020-08-30 22:22:00+03;39;Работает
500;2020-08-26 11:52:00+03;34;Холостой ход
500;2020-08-30 23:01:00+03;16;Холостой ход
500;2020-08-30 23:17:00+03;16;Работает
500;2020-08-31 00:24:00+03;12;Работает
500;2020-08-31 00:36:00+03;13;Холостой ход
500;2020-08-31 00:49:00+03;45;Работает
500;2020-08-31 01:34:00+03;7;Холостой ход
500;2020-08-31 01:41:00+03;27;Работает
500;2020-08-31 02:08:00+03;7;Холостой ход
500;2020-08-31 02:15:00+03;9;Работает
500;2020-08-31 02:24:00+03;13;Холостой ход
500;2020-08-31 02:37:00+03;28;Работает
500;2020-08-31 03:05:00+03;32;Холостой ход
500;2020-08-26 12:26:00+03;211;Работает
500;2020-08-31 03:37:00+03;22;Работает
500;2020-08-26 15:57:00+03;30;Холостой ход
500;2020-08-31 03:59:00+03;37;Холостой ход
500;2020-08-31 04:36:00+03;35;Работает
500;2020-08-31 05:11:00+03;30;Холостой ход
500;2020-08-26 16:27:00+03;103;Работает
500;2020-08-31 05:41:00+03;15;Работает
500;2020-08-31 05:56:00+03;13;Холостой ход
500;2020-08-26 18:10:00+03;25;Холостой ход
500;2020-08-31 06:09:00+03;31;Работает
500;2020-08-26 18:35:00+03;20;Работает
500;2020-08-26 18:55:00+03;14;Холостой ход
500;2020-08-31 06:40:00+03;26;Холостой ход
500;2020-08-26 19:09:00+03;15;Работает
500;2020-08-31 07:06:00+03;7;Работает
500;2020-09-01 20:20:00+03;11;Холостой ход
500;2020-09-01 20:17:00+03;3;Работает
500;2020-09-01 20:39:00+03;11;Работает
500;2020-09-01 20:31:00+03;1;Работает
500;2020-09-01 20:50:00+03;5;Холостой ход
500;2020-08-31 08:17:00+03;142;Отключено
500;2020-09-01 20:32:00+03;7;Холостой ход
500;2020-09-01 20:55:00+03;11;Работает
500;2020-09-01 21:06:00+03;5;Холостой ход
500;2020-08-26 20:01:00+03;236;Работает
500;2020-09-01 21:11:00+03;20;Работает
500;2020-09-01 21:31:00+03;7;Холостой ход
500;2020-09-01 21:38:00+03;45;Работает
500;2020-08-27 02:29:00+03;24;Холостой ход
500;2020-08-27 00:43:00+03;106;Работает
500;2020-08-31 10:39:00+03;12;Холостой ход
500;2020-08-31 10:51:00+03;221;Отключено
500;2020-08-27 02:53:00+03;39;Работает
500;2020-08-27 03:32:00+03;7;Холостой ход
500;2020-08-27 03:39:00+03;14;Работает
500;2020-08-27 03:53:00+03;48;Холостой ход
500;2020-08-27 04:41:00+03;9;Работает
500;2020-08-27 04:50:00+03;10;Холостой ход
500;2020-08-27 05:00:00+03;12;Работает
500;2020-08-27 05:12:00+03;9;Холостой ход
500;2020-09-01 22:23:00+03;12;Холостой ход
500;2020-08-27 05:21:00+03;11;Работает
500;2020-08-27 05:32:00+03;28;Холостой ход
500;2020-09-01 22:35:00+03;25;Работает
500;2020-08-27 06:00:00+03;26;Работает
500;2020-08-27 06:26:00+03;20;Холостой ход
500;2020-08-27 06:46:00+03;24;Работает
500;2020-08-27 08:18:00+03;47;Работает
500;2020-08-27 09:05:00+03;40;Холостой ход
500;2020-09-02 00:08:00+03;27;Работает
500;2020-08-31 14:32:00+03;127;Холостой ход
500;2020-08-27 09:45:00+03;76;Работает
500;2020-09-02 00:35:00+03;6;Холостой ход
500;2020-08-27 11:01:00+03;46;Холостой ход
500;2020-08-27 11:47:00+03;6;Работает
500;2020-08-27 11:53:00+03;40;Нет данных
500;2020-09-02 00:41:00+03;25;Работает
500;2020-08-27 12:33:00+03;8;Холостой ход
500;2020-08-31 16:39:00+03;58;Работает
500;2020-09-02 01:06:00+03;6;Холостой ход
500;2020-08-31 17:37:00+03;12;Холостой ход
500;2020-08-27 12:41:00+03;77;Работает
500;2020-09-02 01:12:00+03;123;Работает
500;2020-08-27 13:58:00+03;6;Холостой ход
500;2020-08-31 17:49:00+03;39;Работает
500;2020-08-31 18:28:00+03;13;Отключено
500;2020-08-31 18:41:00+03;2;Холостой ход
500;2020-08-31 18:43:00+03;10;Работает
500;2020-08-27 14:04:00+03;114;Работает
500;2020-08-31 18:53:00+03;30;Холостой ход
500;2020-08-27 15:58:00+03;31;Холостой ход
500;2020-08-31 19:23:00+03;17;Отключено
500;2020-07-08 21:49:00+03;131;Работает
500;2020-07-09 00:00:00+03;129;Работает
500;2020-07-09 23:09:00+03;51;Холостой ход
500;2020-07-10 00:00:00+03;4;Холостой ход
500;2020-07-11 00:00:00+03;8;Работает
500;2020-07-11 23:20:00+03;40;Холостой ход
500;2020-07-12 00:00:00+03;36;Холостой ход
500;2020-07-12 23:34:00+03;26;Работает
500;2020-07-13 00:00:00+03;4;Работает
500;2020-07-13 23:56:00+03;4;Холостой ход
500;2020-07-14 00:00:00+03;30;Холостой ход
500;2020-07-15 23:32:00+03;28;Холостой ход
500;2020-07-16 00:00:00+03;26;Холостой ход
500;2020-07-16 23:45:00+03;15;Работает
500;2020-07-17 00:00:00+03;32;Работает
500;2020-07-17 23:13:00+03;47;Холостой ход
500;2020-07-18 00:00:00+03;31;Холостой ход
500;2020-07-18 23:59:00+03;1;Холостой ход
500;2020-07-19 00:00:00+03;50;Холостой ход
500;2020-07-20 23:21:00+03;39;Холостой ход
500;2020-07-21 00:00:00+03;7;Холостой ход
500;2020-07-21 23:55:00+03;5;Холостой ход
500;2020-07-22 00:00:00+03;37;Холостой ход
500;2020-07-22 23:35:00+03;25;Холостой ход
500;2020-07-23 00:00:00+03;24;Холостой ход
500;2020-07-23 23:36:00+03;24;Холостой ход
500;2020-07-24 00:00:00+03;11;Холостой ход
500;2020-07-24 23:52:00+03;8;Работает
500;2020-07-25 00:00:00+03;238;Работает
500;2020-07-25 21:43:00+03;137;Холостой ход
500;2020-07-26 00:00:00+03;69;Холостой ход
500;2020-07-27 23:26:00+03;34;Холостой ход
500;2020-07-28 00:00:00+03;5;Холостой ход
500;2020-07-28 23:12:00+03;48;Холостой ход
500;2020-07-29 00:00:00+03;11;Холостой ход
500;2020-07-29 23:34:00+03;26;Холостой ход
500;2020-07-30 00:00:00+03;21;Холостой ход
500;2020-07-30 23:51:00+03;9;Холостой ход
500;2020-07-31 00:00:00+03;30;Холостой ход
500;2020-08-01 23:55:00+03;5;Работает
500;2020-08-02 00:00:00+03;74;Работает
500;2020-08-02 23:58:00+03;2;Работает
500;2020-08-03 00:00:00+03;9;Работает
500;2020-08-03 23:44:00+03;16;Холостой ход
500;2020-08-04 00:00:00+03;30;Холостой ход
500;2020-08-04 23:24:00+03;36;Холостой ход
500;2020-08-05 00:00:00+03;6;Холостой ход
500;2020-08-05 23:28:00+03;32;Холостой ход
500;2020-08-06 00:00:00+03;10;Холостой ход
500;2020-08-06 23:32:00+03;28;Холостой ход
500;2020-08-07 00:00:00+03;2;Холостой ход
500;2020-08-07 23:54:00+03;6;Холостой ход
500;2020-08-08 00:00:00+03;27;Холостой ход
500;2020-08-09 00:00:00+03;349;Холостой ход
500;2020-08-10 00:00:00+03;353;Холостой ход
500;2020-08-10 23:53:00+03;7;Работает
500;2020-08-11 00:00:00+03;48;Работает
500;2020-08-11 23:43:00+03;17;Холостой ход
500;2020-08-12 00:00:00+03;28;Холостой ход
500;2020-08-12 23:56:00+03;4;Работает
500;2020-08-13 00:00:00+03;42;Работает
500;2020-08-13 23:50:00+03;10;Работает
500;2020-08-14 00:00:00+03;96;Работает
500;2020-08-15 23:11:00+03;49;Работает
500;2020-08-16 00:00:00+03;1;Работает
500;2020-08-16 23:52:00+03;8;Холостой ход
500;2020-08-17 00:00:00+03;28;Холостой ход
500;2020-08-18 00:00:00+03;16;Отключено
500;2020-08-18 23:57:00+03;3;Холостой ход
500;2020-08-19 00:00:00+03;42;Холостой ход
500;2020-08-19 23:48:00+03;12;Холостой ход
500;2020-08-20 00:00:00+03;29;Холостой ход
500;2020-08-20 23:18:00+03;42;Холостой ход
500;2020-08-21 00:00:00+03;22;Холостой ход
500;2020-08-21 23:59:00+03;1;Работает
500;2020-08-22 00:00:00+03;12;Работает
500;2020-08-22 23:57:00+03;3;Работает
500;2020-08-23 00:00:00+03;238;Работает
500;2020-08-23 23:51:00+03;9;Холостой ход
500;2020-08-24 00:00:00+03;25;Холостой ход
500;2020-08-24 23:49:00+03;11;Работает
500;2020-08-25 00:00:00+03;68;Работает
500;2020-08-25 23:25:00+03;35;Холостой ход
500;2020-08-26 00:00:00+03;1;Холостой ход
500;2020-08-26 23:57:00+03;3;Холостой ход
500;2020-08-27 00:00:00+03;43;Холостой ход
500;2020-08-27 23:49:00+03;11;Холостой ход
500;2020-08-28 00:00:00+03;36;Холостой ход
500;2020-08-28 23:42:00+03;18;Работает
